exec sudo mnexec -a 16271 iperf -s -u -p 8 -i 1 -y C
20250426213132,10.0.0.4,53263,10.0.0.1,8,1,0.0-1.0,1711080,13688640,0.913,26,1190,2.185,0
20250426213132,10.0.0.2,41003,10.0.0.1,8,2,0.0-1.0,1665510,13324080,0.754,0,1133,0.000,6
20250426213132,10.0.0.3,33095,10.0.0.1,8,3,0.0-1.0,1669920,13359360,0.486,23,1159,1.984,8
20250426213132,10.0.0.5,59202,10.0.0.1,8,4,0.0-1.0,1733130,13865040,0.519,0,1179,0.000,21
20250426213133,10.0.0.4,53263,10.0.0.1,8,1,1.0-2.0,1871310,14970480,0.572,17,1290,1.318,0
20250426213133,10.0.0.2,41003,10.0.0.1,8,2,1.0-2.0,1718430,13747440,0.839,43,1212,3.548,0
20250426213133,10.0.0.3,33095,10.0.0.1,8,3,1.0-2.0,1317120,10536960,0.601,85,981,8.665,0
20250426213133,10.0.0.5,59202,10.0.0.1,8,4,1.0-2.0,1733130,13865040,0.518,111,1290,8.605,0
20250426213134,10.0.0.4,53263,10.0.0.1,8,1,2.0-3.0,1819860,14558880,0.285,22,1260,1.746,0
20250426213134,10.0.0.2,41003,10.0.0.1,8,2,2.0-3.0,1666980,13335840,0.765,98,1232,7.955,0
20250426213134,10.0.0.3,33095,10.0.0.1,8,3,2.0-3.0,1431780,11454240,0.297,635,1609,39.466,0
20250426213134,10.0.0.5,59202,10.0.0.1,8,4,2.0-3.0,1755180,14041440,0.521,140,1334,10.495,0
20250426213135,10.0.0.4,53263,10.0.0.1,8,1,3.0-4.0,1661100,13288800,3.287,121,1251,9.672,0
20250426213135,10.0.0.2,41003,10.0.0.1,8,2,3.0-4.0,1590540,12724320,1.830,147,1229,11.961,0
20250426213135,10.0.0.5,59202,10.0.0.1,8,4,3.0-4.0,1841910,14735280,1.153,2,1255,0.159,0
20250426213135,10.0.0.3,33095,10.0.0.1,8,3,3.0-4.0,1780170,14241360,0.480,68,1279,5.317,0
20250426213136,10.0.0.4,53263,10.0.0.1,8,1,4.0-5.0,1714020,13712160,0.742,80,1246,6.421,0
20250426213136,10.0.0.2,41003,10.0.0.1,8,2,4.0-5.0,1624350,12994800,1.422,38,1143,3.325,0
20250426213136,10.0.0.5,59202,10.0.0.1,8,4,4.0-5.0,1883070,15064560,0.854,3,1284,0.234,0
20250426213136,10.0.0.3,33095,10.0.0.1,8,3,4.0-5.0,1727250,13818000,0.509,0,1175,0.000,0
20250426213137,10.0.0.4,53263,10.0.0.1,8,1,5.0-6.0,1727250,13818000,0.743,23,1198,1.920,0
20250426213137,10.0.0.2,41003,10.0.0.1,8,2,5.0-6.0,1621410,12971280,0.780,87,1190,7.311,0
20250426213137,10.0.0.5,59202,10.0.0.1,8,4,5.0-6.0,1890420,15123360,0.553,3,1289,0.233,0
20250426213137,10.0.0.3,33095,10.0.0.1,8,3,5.0-6.0,1727250,13818000,0.507,106,1281,8.275,0
