exec sudo mnexec -a 25063 iperf -s -u -p 8 -i 1 -y C
20250420115506,10.0.0.4,53128,10.0.0.1,8,1,0.0-1.0,1005480,8043840,0.757,78,762,10.236,0
20250420115506,10.0.0.3,41587,10.0.0.1,8,2,0.0-1.0,1005480,8043840,0.375,75,759,9.881,0
20250420115506,10.0.0.5,43157,10.0.0.1,8,4,0.0-1.0,1250970,10007760,0.102,6,857,0.700,3
20250420115506,10.0.0.2,37085,10.0.0.1,8,3,0.0-1.0,990780,7926240,0.607,54,728,7.418,0
20250420115507,10.0.0.4,53128,10.0.0.1,8,1,1.0-2.0,1002540,8020320,1.201,166,848,19.575,0
20250420115507,10.0.0.3,41587,10.0.0.1,8,2,1.0-2.0,987840,7902720,1.014,174,846,20.567,0
20250420115507,10.0.0.2,37085,10.0.0.1,8,3,1.0-2.0,1020180,8161440,0.998,184,878,20.957,0
20250420115507,10.0.0.5,43157,10.0.0.1,8,4,1.0-2.0,1239210,9913680,0.092,7,850,0.824,0
20250420115508,10.0.0.4,53128,10.0.0.1,8,1,2.0-3.0,990780,7926240,1.754,148,822,18.005,0
20250420115508,10.0.0.3,41587,10.0.0.1,8,2,2.0-3.0,1027530,8220240,0.477,167,866,19.284,0
20250420115508,10.0.0.2,37085,10.0.0.1,8,3,2.0-3.0,1045170,8361360,0.379,157,868,18.088,0
20250420115508,10.0.0.5,43157,10.0.0.1,8,4,2.0-3.0,1237740,9901920,0.059,8,850,0.941,0
20250420115509,10.0.0.4,53128,10.0.0.1,8,1,3.0-4.0,1030470,8243760,0.855,183,884,20.701,0
20250420115509,10.0.0.5,43157,10.0.0.1,8,4,3.0-4.0,1237740,9901920,0.119,9,851,1.058,0
20250420115509,10.0.0.3,41587,10.0.0.1,8,2,3.0-4.0,1006950,8055600,0.905,138,823,16.768,0
20250420115509,10.0.0.2,37085,10.0.0.1,8,3,3.0-4.0,971670,7773360,0.966,159,820,19.390,0
20250420115510,10.0.0.4,53128,10.0.0.1,8,1,4.0-5.0,1146600,9172800,2.302,72,852,8.451,0
20250420115510,10.0.0.3,41587,10.0.0.1,8,2,4.0-5.0,1102500,8820000,0.973,107,857,12.485,0
20250420115510,10.0.0.5,43157,10.0.0.1,8,4,4.0-5.0,1242150,9937200,0.096,5,850,0.588,0
20250420115510,10.0.0.2,37085,10.0.0.1,8,3,4.0-5.0,834960,6679680,1.092,76,644,11.801,0
20250420115511,10.0.0.4,53128,10.0.0.1,8,1,5.0-6.0,1233330,9866640,0.117,16,855,1.871,0
20250420115511,10.0.0.3,41587,10.0.0.1,8,2,5.0-6.0,980490,7843920,0.850,62,729,8.505,0
20250420115511,10.0.0.2,37085,10.0.0.1,8,3,5.0-6.0,812910,6503280,0.149,529,1082,48.891,0
20250420115511,10.0.0.5,43157,10.0.0.1,8,4,5.0-6.0,1248030,9984240,0.066,2,851,0.235,0
20250420115512,10.0.0.2,37085,10.0.0.1,8,3,6.0-7.0,858480,6867840,5.809,26,610,4.262,0
20250420115512,10.0.0.5,43157,10.0.0.1,8,4,6.0-7.0,1245090,9960720,0.105,3,850,0.353,0
20250420115512,10.0.0.4,53128,10.0.0.1,8,1,6.0-7.0,1176000,9408000,0.551,62,862,7.193,0
20250420115512,10.0.0.3,41587,10.0.0.1,8,2,6.0-7.0,992250,7938000,0.572,323,998,32.365,0
20250420115513,10.0.0.4,53128,10.0.0.1,8,1,7.0-8.0,1193640,9549120,0.911,24,836,2.871,0
20250420115513,10.0.0.3,41587,10.0.0.1,8,2,7.0-8.0,1184820,9478560,1.798,36,842,4.276,0
20250420115513,10.0.0.5,43157,10.0.0.1,8,4,7.0-8.0,1245090,9960720,0.033,3,850,0.353,0
20250420115513,10.0.0.2,37085,10.0.0.1,8,3,7.0-8.0,754110,6032880,1.131,180,693,25.974,0
20250420115514,10.0.0.4,53128,10.0.0.1,8,1,8.0-9.0,1023120,8184960,0.359,167,863,19.351,0
20250420115514,10.0.0.2,37085,10.0.0.1,8,3,8.0-9.0,934920,7479360,3.533,118,754,15.650,0
20250420115514,10.0.0.5,43157,10.0.0.1,8,4,8.0-9.0,1243620,9948960,0.127,4,850,0.471,0
20250420115514,10.0.0.3,41587,10.0.0.1,8,2,8.0-9.0,1256850,10054800,0.369,2,857,0.233,0
20250420115515,10.0.0.4,53128,10.0.0.1,8,1,9.0-10.0,1142190,9137520,2.035,48,825,5.818,0
20250420115515,10.0.0.3,41587,10.0.0.1,8,2,9.0-10.0,1165710,9325680,2.027,36,829,4.343,0
20250420115515,10.0.0.5,43157,10.0.0.1,8,4,9.0-10.0,1245090,9960720,0.093,3,850,0.353,0
20250420115515,10.0.0.2,37085,10.0.0.1,8,3,9.0-10.0,808500,6468000,1.121,154,704,21.875,0
20250420115516,10.0.0.4,53128,10.0.0.1,8,1,10.0-11.0,1171590,9372720,0.836,57,854,6.674,0
20250420115516,10.0.0.3,41587,10.0.0.1,8,2,10.0-11.0,1190700,9525600,0.838,76,886,8.578,0
20250420115516,10.0.0.5,43157,10.0.0.1,8,4,10.0-11.0,1243620,9948960,0.040,5,851,0.588,0
20250420115516,10.0.0.2,37085,10.0.0.1,8,3,10.0-11.0,780570,6244560,0.996,267,798,33.459,0
