exec sudo mnexec -a 51100 iperf -s -u -p 8 -i 1 -y C
20250422192210,10.0.0.5,45539,10.0.0.1,8,1,0.0-1.0,1838970,14711760,0.133,26,1277,2.036,0
20250422192210,10.0.0.2,43616,10.0.0.1,8,2,0.0-1.0,880530,7044240,1.077,148,747,19.813,0
20250422192210,10.0.0.3,56692,10.0.0.1,8,4,0.0-1.0,864360,6914880,4.383,292,880,33.182,0
20250422192210,10.0.0.4,45283,10.0.0.1,8,3,0.0-1.0,867300,6938400,0.673,217,807,26.890,0
20250422192211,10.0.0.5,45539,10.0.0.1,8,1,1.0-2.0,1841910,14735280,0.130,22,1275,1.725,0
20250422192211,10.0.0.4,45283,10.0.0.1,8,3,1.0-2.0,884940,7079520,0.781,204,806,25.310,0
20250422192211,10.0.0.2,43616,10.0.0.1,8,2,1.0-2.0,870240,6961920,0.746,201,793,25.347,0
20250422192211,10.0.0.3,56692,10.0.0.1,8,4,1.0-2.0,892290,7138320,0.783,100,707,14.144,0
20250422192212,10.0.0.5,45539,10.0.0.1,8,1,2.0-3.0,1862490,14899920,0.178,9,1276,0.705,0
20250422192212,10.0.0.2,43616,10.0.0.1,8,2,2.0-3.0,843780,6750240,0.787,18,592,3.041,0
20250422192212,10.0.0.3,56692,10.0.0.1,8,4,2.0-3.0,851130,6809040,0.683,39,618,6.311,0
20250422192212,10.0.0.4,45283,10.0.0.1,8,3,2.0-3.0,931980,7455840,0.780,217,851,25.499,0
20250422192213,10.0.0.5,45539,10.0.0.1,8,1,3.0-4.0,1846320,14770560,0.145,20,1276,1.567,0
20250422192213,10.0.0.2,43616,10.0.0.1,8,2,3.0-4.0,852600,6820800,0.727,137,717,19.107,0
20250422192213,10.0.0.4,45283,10.0.0.1,8,3,3.0-4.0,859950,6879600,0.639,206,791,26.043,0
20250422192213,10.0.0.3,56692,10.0.0.1,8,4,3.0-4.0,855540,6844320,0.701,169,751,22.503,0
20250422192214,10.0.0.5,45539,10.0.0.1,8,1,4.0-5.0,1847790,14782320,0.178,18,1275,1.412,0
20250422192214,10.0.0.2,43616,10.0.0.1,8,2,4.0-5.0,873180,6985440,0.770,430,1024,41.992,0
20250422192214,10.0.0.3,56692,10.0.0.1,8,4,4.0-5.0,839370,6714960,0.783,36,607,5.931,0
20250422192214,10.0.0.4,45283,10.0.0.1,8,3,4.0-5.0,855540,6844320,0.747,140,722,19.391,0
20250422192215,10.0.0.5,45539,10.0.0.1,8,1,5.0-6.0,1847790,14782320,0.144,18,1275,1.412,0
20250422192215,10.0.0.2,43616,10.0.0.1,8,2,5.0-6.0,871710,6973680,4.706,170,763,22.280,0
20250422192215,10.0.0.3,56692,10.0.0.1,8,4,5.0-6.0,846720,6773760,0.762,115,691,16.643,0
20250422192215,10.0.0.4,45283,10.0.0.1,8,3,5.0-6.0,868770,6950160,0.626,308,899,34.260,0
20250422192216,10.0.0.5,45539,10.0.0.1,8,1,6.0-7.0,1844850,14758800,0.080,20,1275,1.569,0
