exec sudo mnexec -a 20506 iperf -s -u -p 8 -i 1 -y C
20250501120147,10.0.0.8,36597,10.0.0.1,8,3,0.0-1.0,248430,1987440,2.047,2,171,1.170,18
20250501120147,10.0.0.16,60468,10.0.0.1,8,6,0.0-1.0,163170,1305360,3.197,1,112,0.893,0
20250501120147,10.0.0.14,59187,10.0.0.1,8,5,0.0-1.0,166110,1328880,3.190,0,113,0.000,0
20250501120147,10.0.0.17,50185,10.0.0.1,8,8,0.0-1.0,160230,1281840,4.299,11,120,9.167,0
20250501120147,10.0.0.7,60983,10.0.0.1,8,4,0.0-1.0,316050,2528400,1.867,30,245,12.245,11
20250501120147,10.0.0.4,40179,10.0.0.1,8,7,0.0-1.0,313110,2504880,2.299,38,251,15.139,3
20250501120147,10.0.0.2,55377,10.0.0.1,8,1,0.0-1.0,392490,3139920,1.706,35,302,11.589,0
20250501120147,10.0.0.3,58769,10.0.0.1,8,2,0.0-1.0,379260,3034080,1.659,31,289,10.727,15
20250501120147,10.0.0.11,50105,10.0.0.1,8,9,0.0-1.0,269010,2152080,1.895,11,194,5.670,5
20250501120148,10.0.0.15,46787,10.0.0.1,8,11,0.0-1.0,260190,2081520,4.322,6,183,3.279,3
20250501120147,10.0.0.6,59883,10.0.0.1,8,10,0.0-1.0,274890,2199120,3.588,80,267,29.963,0
20250501120148,10.0.0.18,39219,10.0.0.1,8,14,0.0-1.0,257250,2058000,4.050,11,186,5.914,3
20250501120148,10.0.0.19,33177,10.0.0.1,8,13,0.0-1.0,266070,2128560,4.042,6,187,3.209,1
20250501120148,10.0.0.13,56761,10.0.0.1,8,12,0.0-1.0,276360,2210880,3.206,94,282,33.333,1
20250501120148,10.0.0.14,59187,10.0.0.1,8,5,1.0-2.0,235200,1881600,5.024,0,160,0.000,0
20250501120148,10.0.0.16,60468,10.0.0.1,8,6,1.0-2.0,236670,1893360,4.807,0,161,0.000,0
20250501120148,10.0.0.7,60983,10.0.0.1,8,4,1.0-2.0,138180,1105440,3.231,55,149,36.913,0
20250501120148,10.0.0.4,40179,10.0.0.1,8,7,1.0-2.0,138180,1105440,3.618,22,116,18.966,0
20250501120148,10.0.0.17,50185,10.0.0.1,8,8,1.0-2.0,246960,1975680,5.064,0,168,0.000,0
20250501120148,10.0.0.2,55377,10.0.0.1,8,1,1.0-2.0,138180,1105440,3.379,0,94,0.000,0
20250501120148,10.0.0.3,58769,10.0.0.1,8,2,1.0-2.0,138180,1105440,3.539,0,94,0.000,0
20250501120148,10.0.0.8,36597,10.0.0.1,8,3,1.0-2.0,207270,1658160,3.046,21,162,12.963,0
20250501120148,10.0.0.11,50105,10.0.0.1,8,9,1.0-2.0,138180,1105440,3.178,33,127,25.984,0
20250501120148,10.0.0.6,59883,10.0.0.1,8,10,1.0-2.0,138180,1105440,3.792,0,94,0.000,0
20250501120149,10.0.0.15,46787,10.0.0.1,8,11,1.0-2.0,211680,1693440,4.888,0,144,0.000,0
20250501120149,10.0.0.18,39219,10.0.0.1,8,14,1.0-2.0,208740,1669920,5.340,0,142,0.000,0
20250501120149,10.0.0.19,33177,10.0.0.1,8,13,1.0-2.0,208740,1669920,5.430,0,142,0.000,0
20250501120149,10.0.0.13,56761,10.0.0.1,8,12,1.0-2.0,138180,1105440,3.705,45,139,32.374,0
20250501120149,10.0.0.14,59187,10.0.0.1,8,5,2.0-3.0,201390,1611120,6.076,1,138,0.725,0
20250501120149,10.0.0.16,60468,10.0.0.1,8,6,2.0-3.0,202860,1622880,5.901,1,139,0.719,0
20250501120149,10.0.0.7,60983,10.0.0.1,8,4,2.0-3.0,138180,1105440,3.763,47,142,33.099,1
20250501120149,10.0.0.4,40179,10.0.0.1,8,7,2.0-3.0,138180,1105440,4.124,0,94,0.000,1
20250501120149,10.0.0.17,50185,10.0.0.1,8,8,2.0-3.0,182280,1458240,4.939,0,124,0.000,0
20250501120149,10.0.0.2,55377,10.0.0.1,8,1,2.0-3.0,139650,1117200,3.545,33,129,25.581,1
20250501120149,10.0.0.3,58769,10.0.0.1,8,2,2.0-3.0,138180,1105440,3.881,21,116,18.103,1
20250501120149,10.0.0.5,53288,10.0.0.1,8,15,0.0-1.0,205800,1646400,3.036,1539,1679,91.662,5
20250501120149,10.0.0.10,47749,10.0.0.1,8,16,0.0-1.0,205800,1646400,3.056,737,877,84.036,1
20250501120149,10.0.0.8,36597,10.0.0.1,8,3,2.0-3.0,141120,1128960,3.670,54,151,35.762,1
20250501120149,10.0.0.9,36531,10.0.0.1,8,17,0.0-1.0,205800,1646400,3.363,741,881,84.109,1
20250501120150,10.0.0.15,46787,10.0.0.1,8,11,2.0-3.0,230790,1846320,5.843,24,181,13.260,0
20250501120150,10.0.0.13,56761,10.0.0.1,8,12,2.0-3.0,122010,976080,8.341,26,109,23.853,0
20250501120150,10.0.0.19,33177,10.0.0.1,8,13,2.0-3.0,232260,1858080,6.576,24,182,13.187,0
20250501120149,10.0.0.11,50105,10.0.0.1,8,9,2.0-3.0,138180,1105440,4.076,52,147,35.374,1
20250501120150,10.0.0.12,32924,10.0.0.1,8,18,0.0-1.0,207270,1658160,3.184,801,942,85.032,4
20250501120149,10.0.0.6,59883,10.0.0.1,8,10,2.0-3.0,138180,1105440,4.749,23,118,19.492,1
20250501120150,10.0.0.18,39219,10.0.0.1,8,14,2.0-3.0,191100,1528800,1.945,0,130,0.000,0
20250501120150,10.0.0.7,60983,10.0.0.1,8,4,3.0-4.0,138180,1105440,3.743,23,117,19.658,0
